File,Function,Kind,TypeAnnotation
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, InferenceAlgorithm, Integer, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, Sampler{<:InferenceAlgorithm}, Integer, Any, Any, Any, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, Prior, Integer, Any, Any, Any, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractModel, InferenceAlgorithm, AbstractMCMC.AbstractMCMCEnsemble, Integer, Integer, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, InferenceAlgorithm, AbstractMCMC.AbstractMCMCEnsemble, Integer, Integer, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, Sampler{<:InferenceAlgorithm}, AbstractMCMC.AbstractMCMCEnsemble, Integer, Integer, Any, Any, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, Prior, AbstractMCMC.AbstractMCMCEnsemble, Integer, Integer, Any, Any, Vararg{Any}}"
"src/inference/Inference.jl","getparams","mtsig","Tuple{Any}"
"src/inference/Inference.jl","getparams","mtsig","Tuple{VarInfo}"
"src/inference/Inference.jl","_params_to_array","mtsig","Tuple{Vector}"
"src/inference/Inference.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/Inference.jl","flatten_namedtuple","mtsig","Tuple{NamedTuple}"
"src/inference/Inference.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/Inference.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"src/inference/Inference.jl","get_transition_extras","mtsig","Tuple{AbstractVector{<:VarInfo}}"
"src/inference/Inference.jl","get_transition_extras","mtsig","Tuple{AbstractVector}"
"src/inference/Inference.jl","names_values","mtsig","Tuple{AbstractVector{<:NamedTuple{names}}} where names"
"src/inference/Inference.jl","names_values","mtsig","Tuple{AbstractVector{<:NamedTuple}}"
"src/inference/Inference.jl","getlogevidence","mtsig","Tuple{Any, Any, Any}"
"src/inference/Inference.jl","AbstractMCMC.bundle_samples","mtsig","Tuple{Vector, AbstractModel, Union{Sampler{<:InferenceAlgorithm}, SampleFromPrior}, Any, Type{MCMCChains.Chains}, Any, Any, Any, Any, Any, Vararg{Any}}"
"src/inference/Inference.jl","AbstractMCMC.bundle_samples","mtsig","Tuple{Vector, AbstractModel, Union{Sampler{<:InferenceAlgorithm}, SampleFromPrior}, Any, Type{Vector{NamedTuple}}, Vararg{Any}}"
"src/inference/Inference.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/Inference.jl","save","mtsig","Tuple{MCMCChains.Chains, Sampler, Any, Any, Any}"
"src/inference/Inference.jl","resume","mtsig","Tuple{MCMCChains.Chains, Vararg{Any}, Vararg{Any}}"
"src/inference/Inference.jl","resume","mtsig","Tuple{Random.AbstractRNG, MCMCChains.Chains, Vararg{Any}, Any, Vararg{Any}}"
"src/inference/Inference.jl","DynamicPPL.loadstate","mtsig","Tuple{MCMCChains.Chains}"
"src/inference/Inference.jl","DynamicPPL.getspace","mtsig","Tuple{(\$alg){space}} where space"
"src/inference/Inference.jl","DynamicPPL.getspace","mtsig","Tuple{(\$alg){<:Any, space}} where space"
"src/inference/Inference.jl","DynamicPPL.get_matching_type","mtsig","((Tuple{Sampler{<:Union{PG, SMC}}, Any, Type{TV}} where TV <: Array{T, N}) where N) where T"
"src/inference/Inference.jl","DynamicPPL.getspace","mtsig","Tuple{Sampler}"
"src/inference/Inference.jl","DynamicPPL.inspace","mtsig","Tuple{VarName, Sampler}"
"src/inference/Inference.jl","predict","mtsig","Tuple{Model, MCMCChains.Chains, Vararg{Any}}"
"src/inference/Inference.jl","predict","mtsig","Tuple{AbstractRNG, Model, MCMCChains.Chains, Any}"
"src/inference/Inference.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/Inference.jl","transitions_from_chain","mtsig","Tuple{Turing.Model, MCMCChains.Chains, Vararg{Any}}"
"src/inference/Inference.jl","transitions_from_chain","mtsig","Tuple{Random.AbstractRNG, Turing.Model, MCMCChains.Chains, Any}"
"src/inference/Inference.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"src/inference/emcee.jl","Emcee","mtsig","Tuple{Int, Any}"
"src/inference/emcee.jl","AbstractMCMC.step","mtsig","Tuple{Random.AbstractRNG, Model, Sampler{<:Emcee}, Any, Any, Vararg{Any}}"
"src/inference/emcee.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"src/inference/emcee.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/emcee.jl","AbstractMCMC.step","mtsig","Tuple{AbstractRNG, Model, Sampler{<:Emcee}, EmceeState, Vararg{Any}}"
"src/inference/emcee.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/emcee.jl","AbstractMCMC.bundle_samples","mtsig","Tuple{Vector{<:Vector}, AbstractModel, Sampler{<:Emcee}, EmceeState, Type{MCMCChains.Chains}, Any, Any, Any, Any, Vararg{Any}}"
"src/inference/emcee.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/ess.jl","ESS","mtsig","Tuple{}"
"src/inference/ess.jl","ESS","mtsig","Tuple{Symbol}"
"src/inference/ess.jl","DynamicPPL.initialstep","mtsig","Tuple{AbstractRNG, Model, Sampler{<:ESS}, AbstractVarInfo, Vararg{Any}}"
"src/inference/ess.jl","AbstractMCMC.step","mtsig","Tuple{AbstractRNG, Model, Sampler{<:ESS}, AbstractVarInfo, Vararg{Any}}"
"src/inference/ess.jl","ESSPrior","mtsig","((Tuple{M, S, V} where V <: AbstractVarInfo) where S <: Sampler{<:ESS}) where M <: Model"
"src/inference/ess.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/ess.jl","ESSPrior","mtsig","Tuple{Model, Sampler{<:ESS}, AbstractVarInfo}"
"src/inference/ess.jl","EllipticalSliceSampling.isgaussian","mtsig","Tuple{Type{<:ESSPrior}}"
"src/inference/ess.jl","Base.rand","mtsig","Tuple{Random.AbstractRNG, ESSPrior}"
"src/inference/ess.jl","Distributions.mean","mtsig","Tuple{ESSPrior}"
"src/inference/ess.jl","ℓ::ESSLogLikelihood","mtsig","Tuple{Any}"
"src/inference/ess.jl","DynamicPPL.tilde_assume","mtsig","Tuple{Random.AbstractRNG, DefaultContext, Sampler{<:ESS}, Any, Any, Any}"
"src/inference/ess.jl","DynamicPPL.tilde_observe","mtsig","Tuple{DefaultContext, Sampler{<:ESS}, Any, Any, Any}"
"src/inference/ess.jl","DynamicPPL.dot_tilde_assume","mtsig","Tuple{Random.AbstractRNG, DefaultContext, Sampler{<:ESS}, Any, Any, Any, Any}"
"src/inference/ess.jl","DynamicPPL.dot_tilde_observe","mtsig","Tuple{DefaultContext, Sampler{<:ESS}, Any, Any, Any}"
"src/inference/gibbs.jl","isgibbscomponent","mtsig","Tuple{Any}"
"src/inference/gibbs.jl","isgibbscomponent","mtsig","Tuple{ESS}"
"src/inference/gibbs.jl","isgibbscomponent","mtsig","Tuple{GibbsConditional}"
"src/inference/gibbs.jl","isgibbscomponent","mtsig","Tuple{Hamiltonian}"
"src/inference/gibbs.jl","isgibbscomponent","mtsig","Tuple{MH}"
"src/inference/gibbs.jl","isgibbscomponent","mtsig","Tuple{PG}"
"src/inference/gibbs.jl","Gibbs","mtsig","(Tuple{A} where A <: Tuple) where space"
"src/inference/gibbs.jl","Gibbs","mtsig","Tuple{Vararg{Any}}"
"src/inference/gibbs.jl","GibbsTransition","mtsig","Tuple{AbstractVarInfo}"
"src/inference/gibbs.jl","metadata","mtsig","Tuple{GibbsTransition}"
"src/inference/gibbs.jl","DynamicPPL.getlogp","mtsig","Tuple{GibbsTransition}"
"src/inference/gibbs.jl","gibbs_varinfo","mtsig","Tuple{Any, Any, Any}"
"src/inference/gibbs.jl","varinfo","mtsig","Tuple{Any}"
"src/inference/gibbs.jl","varinfo","mtsig","Tuple{AbstractVarInfo}"
"src/inference/gibbs.jl","gibbs_state","mtsig","Tuple{Any, Any, AbstractVarInfo, AbstractVarInfo}"
"src/inference/gibbs.jl","gibbs_state","mtsig","Tuple{Model, Sampler{<:Hamiltonian}, HMCState, AbstractVarInfo}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{Any, Any}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{GibbsConditional, MH}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{Hamiltonian, MH}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{MH, Hamiltonian}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{GibbsConditional, Hamiltonian}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{Any, GibbsConditional}"
"src/inference/gibbs.jl","gibbs_rerun","mtsig","Tuple{Any, PG}"
"src/inference/gibbs.jl","DynamicPPL.initialstep","mtsig","Tuple{AbstractRNG, Model, Sampler{<:Gibbs}, AbstractVarInfo, Vararg{Any}}"
"src/inference/gibbs.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/gibbs.jl","<NA-name>","mtsig","Tuple{Any}"
"src/inference/gibbs.jl","AbstractMCMC.step","mtsig","Tuple{AbstractRNG, Model, Sampler{<:Gibbs}, GibbsState, Vararg{Any}}"
"src/inference/gibbs.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"src/inference/gibbs_conditional.jl","GibbsConditional","mtsig","Tuple{Symbol, C} where C"
"src/inference/gibbs_conditional.jl","DynamicPPL.getspace","mtsig","Tuple{GibbsConditional{S}} where S"
"src/inference/gibbs_conditional.jl","DynamicPPL.initialstep","mtsig","Tuple{AbstractRNG, Model, Sampler{<:GibbsConditional}, AbstractVarInfo, Vararg{Any}}"
"src/inference/gibbs_conditional.jl","AbstractMCMC.step","mtsig","Tuple{AbstractRNG, Model, Sampler{<:GibbsConditional}, AbstractVarInfo, Vararg{Any}}"
"src/inference/gibbs_conditional.jl","conditioned","mtsig","Tuple{NamedTuple{names}} where names"
"src/inference/gibbs_conditional.jl","extractparam","mtsig","Tuple{Tuple{Vector{<:Array{<:Real}}, Vector{String}}}"
"src/inference/gibbs_conditional.jl","extractparam","mtsig","Tuple{Tuple{Vector{<:Real}, Vector{String}}}"
"src/inference/hmc.jl","HMCTransition","mtsig","Tuple{AbstractVarInfo, AHMC.Transition}"
"src/inference/hmc.jl","metadata","mtsig","Tuple{HMCTransition}"
"src/inference/hmc.jl","DynamicPPL.getlogp","mtsig","Tuple{HMCTransition}"
"src/inference/hmc.jl","HMC","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/inference/hmc.jl","HMC","mtsig","(Tuple{Float64, Int, Type{metricT}, Tuple} where metricT <: AHMC.AbstractMetric) where AD"
"src/inference/hmc.jl","HMC","mtsig","Tuple{Float64, Int, Tuple{}, Vararg{Any}} where AD"
"src/inference/hmc.jl","HMC","mtsig","Tuple{Float64, Int, Vararg{Symbol}, Any} where AD"
"src/inference/hmc.jl","DynamicPPL.initialsampler","mtsig","Tuple{Sampler{<:Hamiltonian}}"
"src/inference/hmc.jl","AbstractMCMC.sample","mtsig","Tuple{AbstractRNG, AbstractModel, Sampler{<:AdaptiveHamiltonian}, Integer, Any, Any, Any, Any, Any, Any, Vararg{Any}}"
"src/inference/hmc.jl","DynamicPPL.initialstep","mtsig","Tuple{AbstractRNG, AbstractModel, Sampler{<:Hamiltonian}, AbstractVarInfo, Any, Any, Vararg{Any}}"
"src/inference/hmc.jl","AbstractMCMC.step","mtsig","Tuple{Random.AbstractRNG, Model, Sampler{<:Hamiltonian}, HMCState, Any, Vararg{Any}}"
"src/inference/hmc.jl","get_hamiltonian","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/inference/hmc.jl","HMCDA","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/inference/hmc.jl","HMCDA","mtsig","(Tuple{Int, Float64, Float64, Float64, Type{metricT}, Tuple} where metricT <: AHMC.AbstractMetric) where AD"
"src/inference/hmc.jl","HMCDA","mtsig","Tuple{Float64, Float64, Float64, Any} where AD"
"src/inference/hmc.jl","HMCDA","mtsig","Tuple{Int, Float64, Float64, Tuple{}, Vararg{Any}} where AD"
"src/inference/hmc.jl","HMCDA","mtsig","Tuple{Int, Float64, Float64, Vararg{Symbol}, Float64, Any} where AD"
