File,Function,Kind,TypeAnnotation
"docs/src/tutorials/applications/web_app.jl","endpoint_solve","mtsig","Tuple{Dict{String, Any}}"
"docs/src/tutorials/applications/web_app.jl","serve_solve","mtsig","Tuple{HTTP.Request}"
"docs/src/tutorials/applications/web_app.jl","setup_server","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/applications/web_app.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/applications/web_app.jl","send_request","mtsig","Tuple{Dict, String}"
"docs/src/tutorials/conic/cluster.jl","example_cluster","mtsig","Tuple{Any}"
"docs/src/tutorials/conic/corr_sdp.jl","example_corr_sdp","mtsig","Tuple{}"
"docs/src/tutorials/conic/logistic_regression.jl","generate_dataset","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/conic/logistic_regression.jl","softplus","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/conic/logistic_regression.jl","build_logit_model","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/conic/logistic_regression.jl","build_sparse_logit_model","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/conic/logistic_regression.jl","count_nonzero","mtsig","Tuple{Vector, Any}"
"docs/src/tutorials/conic/max_cut_sdp.jl","svd_cholesky","mtsig","Tuple{AbstractMatrix}"
"docs/src/tutorials/conic/max_cut_sdp.jl","solve_max_cut_sdp","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/conic/max_cut_sdp.jl","example_max_cut_sdp","mtsig","Tuple{}"
"docs/src/tutorials/conic/min_distortion.jl","example_min_distortion","mtsig","Tuple{}"
"docs/src/tutorials/conic/robust_uncertainty.jl","example_robust_uncertainty","mtsig","Tuple{}"
"docs/src/tutorials/conic/robust_uncertainty.jl","Γ1","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/conic/robust_uncertainty.jl","Γ2","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/conic/start_values.jl","set_optimal_start_values","mtsig","Tuple{Model}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_1","mtsig","Tuple{Vector, Vector, Real}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","KnapsackObject","mtsig","Tuple{Float64, Float64}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","Base.show","mtsig","Tuple{IO, KnapsackData}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_2","mtsig","Tuple{KnapsackData}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","read_data","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_3","mtsig","Tuple{KnapsackData, Bool}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_4","mtsig","Tuple{KnapsackData, AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","add_knapsack_variables","mtsig","Tuple{Model, KnapsackData, BinaryKnapsackConfig}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","add_knapsack_variables","mtsig","Tuple{Model, KnapsackData, IntegerKnapsackConfig}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","add_knapsack_variables","mtsig","Tuple{Model, KnapsackData, UpperBoundedKnapsackConfig}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","add_knapsack_constraints","mtsig","Tuple{Model, KnapsackData, AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","add_knapsack_objective","mtsig","Tuple{Model, KnapsackData, AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_5","mtsig","Tuple{KnapsackData, AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_6","mtsig","Tuple{Any, KnapsackData, AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack_6","mtsig","Tuple{Any, String, AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_KnapsackObject","mtsig","Tuple{Float64, Float64}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_read_data","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_add_knapsack_variables","mtsig","Tuple{JuMP.Model, _KnapsackData, BinaryKnapsackConfig}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_add_knapsack_variables","mtsig","Tuple{JuMP.Model, _KnapsackData, IntegerKnapsackConfig}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_add_knapsack_constraints","mtsig","Tuple{JuMP.Model, _KnapsackData, _AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_add_knapsack_objective","mtsig","Tuple{JuMP.Model, _KnapsackData, _AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","_solve_knapsack","mtsig","Tuple{Any, _KnapsackData, _AbstractConfiguration}"
"docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl","solve_knapsack","mtsig","Tuple{Any, String, _AbstractConfiguration}"
"docs/src/tutorials/getting_started/getting_started_with_JuMP.jl","solve_infeasible","mtsig","Tuple{}"
"docs/src/tutorials/getting_started/getting_started_with_data_and_plotting.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/getting_started_with_data_and_plotting.jl","modifier","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","print_hello","mtsig","Tuple{}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","print_it","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","print_it","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","mult","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","foo","mtsig","Tuple{Int}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","foo","mtsig","Tuple{Float64}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","foo","mtsig","Tuple{Number}"
"docs/src/tutorials/getting_started/getting_started_with_julia.jl","mutability_example","mtsig","Tuple{Vector{Int}, Int}"
"docs/src/tutorials/getting_started/performance_tips.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/callbacks.jl","example_lazy_constraint","mtsig","Tuple{}"
"docs/src/tutorials/linear/callbacks.jl","my_callback_function","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/callbacks.jl","example_user_cut_constraint","mtsig","Tuple{}"
"docs/src/tutorials/linear/callbacks.jl","my_callback_function","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/callbacks.jl","example_heuristic_solution","mtsig","Tuple{}"
"docs/src/tutorials/linear/callbacks.jl","my_callback_function","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/callbacks.jl","example_solver_dependent_callback","mtsig","Tuple{}"
"docs/src/tutorials/linear/callbacks.jl","my_callback_function","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/cannery.jl","distance","mtsig","Tuple{String, String}"
"docs/src/tutorials/linear/factory_schedule.jl","example_factory_schedule","mtsig","Tuple{}"
"docs/src/tutorials/linear/factory_schedule.jl","containerize","mtsig","Tuple{Matrix}"
"docs/src/tutorials/linear/geographic_clustering.jl","haversine","mtsig","Tuple{Any, Any, Any, Any, Any}"
"docs/src/tutorials/linear/geographic_clustering.jl","hav","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/linear/knapsack.jl","example_knapsack","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/lp_sensitivity.jl","variable_report","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/lp_sensitivity.jl","constraint_report","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/lp_sensitivity.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/lp_sensitivity.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/lp_sensitivity.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/lp_sensitivity.jl","<NA-name>","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/multi.jl","example_multi","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/prod.jl","example_prod","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/prod.jl","checkpro","mtsig","Tuple{Any, Any, Any, Any, Any}"
"docs/src/tutorials/linear/steelT3.jl","example_steelT3","mtsig","Tuple{Any}"
"docs/src/tutorials/linear/transp.jl","example_transp","mtsig","Tuple{}"
"docs/src/tutorials/linear/urban_plan.jl","example_urban_plan","mtsig","Tuple{}"
"docs/src/tutorials/nonlinear/clnlbeam.jl","example_clnlbeam","mtsig","Tuple{}"
"docs/src/tutorials/nonlinear/mle.jl","example_mle","mtsig","Tuple{Any}"
"docs/src/tutorials/nonlinear/qcp.jl","example_qcp","mtsig","Tuple{Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","analytic_hessian","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","fill_off_diagonal","mtsig","Tuple{Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","add_to_hessian","mtsig","Tuple{Any, QuadExpr, Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","add_to_hessian","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","compute_optimal_hessian","mtsig","Tuple{Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","add_to_hessian","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/nonlinear/querying_hessians.jl","add_to_hessian","mtsig","Tuple{Any, QuadExpr, Any}"
"docs/src/tutorials/nonlinear/rocket_control.jl","my_plot","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/nonlinear/rosenbrock.jl","example_rosenbrock","mtsig","Tuple{}"
"docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl","q","mtsig","Tuple{Any, Any, Any}"
"docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl","ρ","mtsig","Tuple{Any}"
"docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl","qᵣ","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl","qₐ","mtsig","Tuple{Any}"
"docs/src/tutorials/nonlinear/tips_and_tricks.jl","foo","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/nonlinear/tips_and_tricks.jl","foo_1","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/nonlinear/tips_and_tricks.jl","foo_2","mtsig","Tuple{Any, Any}"
"docs/src/tutorials/nonlinear/tips_and_tricks.jl","memoize","mtsig","Tuple{Function, Int}"
"docs/src/tutorials/nonlinear/tips_and_tricks.jl","foo_i","mtsig","Tuple{Any, Vararg{T}} where T <: Real"
"src/JuMP.jl","optimizer_with_attributes","mtsig","Tuple{Any, Vararg{Pair}}"
"src/JuMP.jl","Model","mtsig","Tuple{}"
"src/JuMP.jl","Model","mtsig","Tuple{Any, Bool}"
"src/JuMP.jl","direct_model","mtsig","Tuple{MOI.ModelLike}"
"src/JuMP.jl","direct_model","mtsig","Tuple{MOI.OptimizerWithAttributes}"
"src/JuMP.jl","Base.broadcastable","mtsig","Tuple{Model}"
"src/JuMP.jl","backend","mtsig","Tuple{Model}"
"src/JuMP.jl","unsafe_backend","mtsig","Tuple{Model}"
"src/JuMP.jl","unsafe_backend","mtsig","Tuple{MOIU.CachingOptimizer}"
"src/JuMP.jl","unsafe_backend","mtsig","Tuple{MOIB.LazyBridgeOptimizer}"
"src/JuMP.jl","unsafe_backend","mtsig","Tuple{MOI.ModelLike}"
"src/JuMP.jl","_moi_mode","mtsig","Tuple{MOI.ModelLike}"
"src/JuMP.jl","_moi_mode","mtsig","Tuple{MOIU.CachingOptimizer}"
"src/JuMP.jl","mode","mtsig","Tuple{Model}"
"src/JuMP.jl","_try_get_solver_name","mtsig","Tuple{Any}"
"src/JuMP.jl","set_string_names_on_creation","mtsig","Tuple{Model, Bool}"
"src/JuMP.jl","set_string_names_on_creation","mtsig","Tuple{Model}"
"src/JuMP.jl","set_string_names_on_creation","mtsig","Tuple{AbstractModel}"
"src/JuMP.jl","solver_name","mtsig","Tuple{Model}"
"src/JuMP.jl","_moi_bridge_constraints","mtsig","Tuple{MOI.ModelLike}"
"src/JuMP.jl","_moi_bridge_constraints","mtsig","Tuple{MOIU.CachingOptimizer}"
"src/JuMP.jl","bridge_constraints","mtsig","Tuple{Model}"
"src/JuMP.jl","_moi_add_bridge","mtsig","Tuple{Nothing, Type{<:MOI.Bridges.AbstractBridge}}"
"src/JuMP.jl","_moi_add_bridge","mtsig","Tuple{MOI.ModelLike, Type{<:MOI.Bridges.AbstractBridge}}"
"src/JuMP.jl","_moi_add_bridge","mtsig","Tuple{MOI.Bridges.LazyBridgeOptimizer, Type{<:MOI.Bridges.AbstractBridge}}"
"src/JuMP.jl","_moi_add_bridge","mtsig","Tuple{MOIU.CachingOptimizer, Type{<:MOI.Bridges.AbstractBridge}}"
"src/JuMP.jl","add_bridge","mtsig","Tuple{Model, Type{<:MOI.Bridges.AbstractBridge}}"
"src/JuMP.jl","print_bridge_graph","mtsig","Tuple{Model}"
"src/JuMP.jl","print_bridge_graph","mtsig","Tuple{IO, Model}"
"src/JuMP.jl","_moi_print_bridge_graph","mtsig","Tuple{IO, MOI.Bridges.LazyBridgeOptimizer}"
"src/JuMP.jl","_moi_print_bridge_graph","mtsig","Tuple{IO, MOIU.CachingOptimizer}"
"src/JuMP.jl","_moi_print_bridge_graph","mtsig","Tuple{IO, MOI.ModelLike}"
"src/JuMP.jl","Base.empty!","mtsig","Tuple{Model}"
"src/JuMP.jl","Base.isempty","mtsig","Tuple{Model}"
"src/JuMP.jl","num_variables","mtsig","Tuple{Model}"
"src/JuMP.jl","num_nonlinear_constraints","mtsig","Tuple{Model}"
"src/JuMP.jl","object_dictionary","mtsig","Tuple{Model}"
"src/JuMP.jl","unregister","mtsig","Tuple{AbstractModel, Symbol}"
"src/JuMP.jl","termination_status","mtsig","Tuple{Model}"
"src/JuMP.jl","raw_status","mtsig","Tuple{Model}"
"src/JuMP.jl","primal_status","mtsig","Tuple{Model, Int}"
"src/JuMP.jl","dual_status","mtsig","Tuple{Model, Int}"
"src/JuMP.jl","set_optimize_hook","mtsig","Tuple{Model, Any}"
"src/JuMP.jl","solve_time","mtsig","Tuple{Model}"
"src/JuMP.jl","set_optimizer_attribute","mtsig","Tuple{Model, String, Any}"
"src/JuMP.jl","set_optimizer_attribute","mtsig","Tuple{Model, MOI.AbstractOptimizerAttribute, Any}"
"src/JuMP.jl","set_optimizer_attributes","mtsig","Tuple{Model, Vararg{Pair}}"
"src/JuMP.jl","get_optimizer_attribute","mtsig","Tuple{Model, String}"
"src/JuMP.jl","get_optimizer_attribute","mtsig","Tuple{Model, MOI.AbstractOptimizerAttribute}"
"src/JuMP.jl","set_silent","mtsig","Tuple{Model}"
"src/JuMP.jl","unset_silent","mtsig","Tuple{Model}"
"src/JuMP.jl","set_time_limit_sec","mtsig","Tuple{Model, Real}"
"src/JuMP.jl","set_time_limit_sec","mtsig","Tuple{Model, Nothing}"
"src/JuMP.jl","unset_time_limit_sec","mtsig","Tuple{Model}"
"src/JuMP.jl","time_limit_sec","mtsig","Tuple{Model}"
"src/JuMP.jl","simplex_iterations","mtsig","Tuple{Model}"
"src/JuMP.jl","barrier_iterations","mtsig","Tuple{Model}"
"src/JuMP.jl","node_count","mtsig","Tuple{Model}"
"src/JuMP.jl","Base.ndims","mtsig","Tuple{Type{<:AbstractJuMPScalar}}"
"src/JuMP.jl","Base.ndims","mtsig","Tuple{AbstractJuMPScalar}"
"src/JuMP.jl","LinearAlgebra.symmetric_type","mtsig","Tuple{Type{T}} where T <: AbstractJuMPScalar"
"src/JuMP.jl","LinearAlgebra.symmetric","mtsig","Tuple{AbstractJuMPScalar, Symbol}"
"src/JuMP.jl","LinearAlgebra.adjoint","mtsig","Tuple{AbstractJuMPScalar}"
"src/JuMP.jl","Base.iterate","mtsig","Tuple{AbstractJuMPScalar}"
"src/JuMP.jl","Base.iterate","mtsig","Tuple{AbstractJuMPScalar, Any}"
"src/JuMP.jl","Base.isempty","mtsig","Tuple{AbstractJuMPScalar}"
"src/JuMP.jl","isequal_canonical","mtsig","Tuple{AbstractArray{<:JuMP.AbstractJuMPScalar}, AbstractArray{<:JuMP.AbstractJuMPScalar}}"
"src/JuMP.jl","Base.zero","mtsig","Tuple{Type{V}} where V <: AbstractVariableRef"
"src/JuMP.jl","Base.zero","mtsig","Tuple{AbstractVariableRef}"
"src/JuMP.jl","Base.one","mtsig","Tuple{Type{V}} where V <: AbstractVariableRef"
"src/JuMP.jl","Base.one","mtsig","Tuple{AbstractVariableRef}"
"src/JuMP.jl","_moi_optimizer_index","mtsig","Tuple{MOI.AbstractOptimizer, MOI.Index}"
"src/JuMP.jl","_moi_optimizer_index","mtsig","Tuple{MOIU.CachingOptimizer, MOI.Index}"
"src/JuMP.jl","_moi_optimizer_index","mtsig","Tuple{MOI.Bridges.LazyBridgeOptimizer, MOI.Index}"
"src/JuMP.jl","optimizer_index","mtsig","Tuple{VariableRef}"
"src/JuMP.jl","optimizer_index","mtsig","Tuple{ConstraintRef{Model}}"
"src/JuMP.jl","index","mtsig","Tuple{ConstraintRef}"
"src/JuMP.jl","_moi_get_result","mtsig","Tuple{MOI.ModelLike, Vararg{Any}}"
"src/JuMP.jl","_moi_get_result","mtsig","Tuple{MOIU.CachingOptimizer, Vararg{Any}}"
"src/JuMP.jl","MOI.get","mtsig","Tuple{Model, MOI.AbstractModelAttribute}"
"src/JuMP.jl","MOI.get","mtsig","Tuple{Model, MOI.TerminationStatus}"
"src/JuMP.jl","MOI.get","mtsig","Tuple{Model, Union{MOI.PrimalStatus, MOI.DualStatus}}"
"src/JuMP.jl","MOI.get","mtsig","Tuple{Model, MOI.AbstractOptimizerAttribute}"
"src/JuMP.jl","MOI.get","mtsig","Tuple{Model, MOI.AbstractVariableAttribute, VariableRef}"
"src/JuMP.jl","MOI.get","mtsig","Tuple{Model, MOI.AbstractConstraintAttribute, ConstraintRef}"
"src/JuMP.jl","MOI.set","mtsig","Tuple{Model, MOI.AbstractOptimizerAttribute, Any}"
"src/JuMP.jl","MOI.set","mtsig","Tuple{Model, MOI.AbstractModelAttribute, Any}"
"src/JuMP.jl","MOI.set","mtsig","Tuple{Model, MOI.AbstractVariableAttribute, VariableRef, Any}"
"src/JuMP.jl","MOI.set","mtsig","Tuple{Model, MOI.AbstractConstraintAttribute, ConstraintRef, Any}"
"src/JuMP.jl","_constant_to_number","mtsig","Tuple{Number}"
"src/JuMP.jl","_constant_to_number","mtsig","Tuple{UniformScaling}"
"src/JuMP.jl","Base.getindex","mtsig","Tuple{JuMP.AbstractModel, Symbol}"
"src/JuMP.jl","Base.setindex!","mtsig","Tuple{AbstractModel, Any, Symbol}"
"src/JuMP.jl","Base.haskey","mtsig","Tuple{AbstractModel, Symbol}"
"src/JuMP.jl","operator_warn","mtsig","Tuple{AbstractModel}"
"src/JuMP.jl","operator_warn","mtsig","Tuple{Model}"
"src/aff_expr.jl","_add_or_set!","mtsig","(Tuple{OrderedDict{K, V}, K, V} where V) where K"
"src/aff_expr.jl","_new_ordered_dict","mtsig","(Tuple{Type{K}, Type{V}, AbstractArray{<:Pair}} where V) where K"
"src/aff_expr.jl","_new_ordered_dict","mtsig","((Tuple{Type{K}, Type{V}, Vararg{Pair, N}} where N) where V) where K"
"src/aff_expr.jl","_new_ordered_dict","mtsig","(Tuple{Type{K}, Type{V}, Pair} where V) where K"
"src/aff_expr.jl","_new_ordered_dict","mtsig","(Tuple{Type{K}, Type{V}, Pair, Pair} where V) where K"
"src/aff_expr.jl","_build_aff_expr","mtsig","(Tuple{V, V, K} where K) where V"
"src/aff_expr.jl","_build_aff_expr","mtsig","(Tuple{V, V, K, V, K} where K) where V"
"src/aff_expr.jl","variable_ref_type","mtsig","(Tuple{GenericAffExpr{C, V}} where V) where C"
"src/aff_expr.jl","GenericAffExpr","mtsig","(Tuple{V, AbstractArray{Pair{K, V}}} where V) where K"
"src/aff_expr.jl","GenericAffExpr","mtsig","((Tuple{V, Pair{K, V}, Vararg{Pair{K, V}, N}} where N) where V) where K"
"src/aff_expr.jl","GenericAffExpr","mtsig","(Tuple{Any, AbstractArray{<:Pair}} where V) where K"
"src/aff_expr.jl","GenericAffExpr","mtsig","((Tuple{Any, Vararg{Pair, N}} where N) where V) where K"
"src/aff_expr.jl","Base.iszero","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","Base.zero","mtsig","(Tuple{Type{GenericAffExpr{C, V}}} where V) where C"
"src/aff_expr.jl","Base.zero","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","Base.one","mtsig","(Tuple{Type{GenericAffExpr{C, V}}} where V) where C"
"src/aff_expr.jl","Base.one","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","Base.copy","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","Base.broadcastable","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","Base.conj","mtsig","Tuple{GenericAffExpr{<:Real}}"
"src/aff_expr.jl","Base.real","mtsig","Tuple{GenericAffExpr{<:Real}}"
"src/aff_expr.jl","Base.imag","mtsig","Tuple{GenericAffExpr{<:Real}}"
"src/aff_expr.jl","Base.abs2","mtsig","Tuple{GenericAffExpr{<:Real}}"
"src/aff_expr.jl","Base.conj","mtsig","Tuple{GenericAffExpr{<:Complex}}"
"src/aff_expr.jl","_map_coefs","mtsig","(Tuple{Function, GenericAffExpr{Complex{T}, V}} where V) where T"
"src/aff_expr.jl","Base.real","mtsig","Tuple{GenericAffExpr{<:Complex}}"
"src/aff_expr.jl","Base.imag","mtsig","Tuple{GenericAffExpr{<:Complex}}"
"src/aff_expr.jl","Base.abs2","mtsig","Tuple{GenericAffExpr{<:Complex}}"
"src/aff_expr.jl","Base.:(==)","mtsig","Tuple{GenericAffExpr, Number}"
"src/aff_expr.jl","coefficient","mtsig","(Tuple{GenericAffExpr{C, V}, V} where V) where C"
"src/aff_expr.jl","coefficient","mtsig","(Tuple{GenericAffExpr{C, V}, V, V} where V) where C"
"src/aff_expr.jl","drop_zeros!","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","GenericAffExpr","mtsig","(Tuple{} where V) where C"
"src/aff_expr.jl","_affine_coefficient","mtsig","(Tuple{GenericAffExpr{C, V}, V} where V) where C"
"src/aff_expr.jl","map_coefficients_inplace!","mtsig","Tuple{Function, GenericAffExpr}"
"src/aff_expr.jl","map_coefficients","mtsig","Tuple{Function, GenericAffExpr}"
"src/aff_expr.jl","_map_aff","mtsig","((Tuple{Any, C, GenericAffExpr{T, V}} where V) where T) where C"
"src/aff_expr.jl","Base.sizehint!","mtsig","Tuple{GenericAffExpr, Int}"
"src/aff_expr.jl","value","mtsig","(Tuple{Function, GenericAffExpr{T, V}} where V) where T"
"src/aff_expr.jl","constant","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","linear_terms","mtsig","Tuple{GenericAffExpr}"
"src/aff_expr.jl","_reverse_pair_to_tuple","mtsig","Tuple{Pair}"
"src/aff_expr.jl","Base.iterate","mtsig","Tuple{LinearTermIterator}"
"src/aff_expr.jl","Base.iterate","mtsig","Tuple{LinearTermIterator, Any}"
